Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SIM-01675__rep48	46	0.776	41.825	90.924%	8.155	63.68%	1.16483	0.736
SIM-01675__rep49	46	0.54	67.197	146.08%	10.103	84.192%	1.58728	0.404
SIM-01675__rep50	46	0.59	56.323	122.441%	9.529	81.711%	1.40608	0.48
SIM-01675__rep51	46	0.553	63.657	138.385%	9.549	83.75%	1.49254	0.412
SIM-01675__rep52	46	0.573	57.853	125.767%	8.204	82.04%	1.22867	0.373
SIM-01675__rep53	46	0.635	55.185	119.967%	8.931	77.734%	1.28641	0.537
SIM-01675__rep54	46	0.521	60.844	132.27%	9.438	86.157%	1.41487	0.347
SIM-01675__rep55	46	0.511	63.801	138.698%	9.124	86.214%	1.49602	0.298
SIM-01675__rep56	46	0.584	62.159	135.128%	9.254	81.163%	1.39401	0.455
SIM-01675__rep57	46	0.562	58.632	127.461%	9.082	83.607%	1.3268	0.412
SIM-01675__rep58	46	0.544	57.843	125.746%	8.767	84.36%	1.37564	0.354
SIM-01675__rep59	46	0.727	49.931	108.546%	7.149	68.791%	0.99746	0.638
SIM-01675__rep60	46	0.632	58.138	126.387%	9.068	77.757%	1.32588	0.535
SIM-01675__rep61	46	0.616	53.412	116.113%	8.396	79.335%	1.191	0.485
SIM-01675__rep62	46	0.662	53.743	116.833%	7.866	74.999%	1.12147	0.546
SIM-01675__rep63	46	0.709	49.964	108.617%	7.785	71.067%	1.27053	0.629
SIM-01675__rep64	46	0.641	54.245	117.924%	8.786	77.658%	1.34098	0.544
SIM-01675__rep65	46	0.562	60.847	132.276%	9.156	82.895%	1.35208	0.41
SIM-01675__rep66	46	0.559	63.235	137.467%	11.381	93.551%	2.29103	0.481
SIM-01675__rep67	46	0.552	58.61	127.413%	9.118	84.659%	1.58661	0.398
SIM-01675__rep68	46	0.695	48.704	105.878%	7.547	72.621%	1.09179	0.598
SIM-01675__rep69	46	0.645	56.068	121.887%	11.042	90.158%	2.42298	0.593
SIM-01675__rep70	46	0.578	59.751	129.893%	10.149	81.783%	1.48251	0.474
SIM-01675__rep71	46	0.516	59.941	130.307%	9.099	86.756%	1.53211	0.321
SIM-01675__rep72	46	0.654	52.731	114.633%	7.661	75.855%	1.19335	0.523
SIM-01675__rep73	46	0.622	55.118	119.822%	9.619	78.539%	1.38734	0.533
SIM-01675__rep74	46	0.623	58.0	126.087%	8.48	78.735%	1.37049	0.501
SIM-01675__rep75	46	0.611	56.983	123.876%	8.763	79.336%	1.25814	0.488
SIM-01675__rep76	46	0.717	51.434	111.813%	7.244	69.705%	1.03899	0.624
SIM-01675__rep77	46	0.605	57.24	124.435%	8.893	79.861%	1.39598	0.482
SIM-01675__rep78	46	0.581	60.977	132.559%	8.846	81.434%	1.28525	0.43
SIM-01675__rep79	46	0.579	59.652	129.678%	8.788	81.595%	1.32737	0.426
SIM-01675__rep80	46	0.496	66.369	144.28%	9.851	87.071%	1.56317	0.307
SIM-01675__rep81	46	0.457	65.842	143.135%	10.201	91.608%	1.63294	0.275
SIM-01675__rep82	46	0.517	63.646	138.361%	8.82	85.667%	1.36474	0.282
SIM-01675__rep83	46	0.654	57.186	124.317%	8.64	76.368%	1.29812	0.56
SIM-01675__rep84	46	0.482	62.527	135.928%	9.432	88.339%	1.59475	0.258
SIM-01675__rep85	46	0.6	55.527	120.711%	9.563	82.002%	1.6034	0.501
SIM-01675__rep86	46	0.736	47.856	104.035%	7.637	68.582%	1.2543	0.669
SIM-01675__rep87	46	0.625	55.945	121.62%	7.511	78.308%	1.20676	0.451
SIM-01675__rep88	46	0.591	57.184	124.313%	8.738	81.839%	1.52935	0.455
SIM-01675__rep89	46	0.48	67.428	146.583%	11.037	90.117%	1.78969	0.346
SIM-01675__rep90	46	0.598	58.538	127.257%	8.652	80.332%	1.34385	0.457
SIM-01675__rep91	46	0.429	62.499	135.867%	9.606	92.434%	1.67131	0.167
SIM-01675__rep92	46	0.495	64.394	139.987%	9.429	87.546%	1.43337	0.287
SIM-01675__rep93	46	0.617	53.408	116.104%	7.71	78.69%	1.13549	0.443
SIM-01675__rep94	46	0.72	52.268	113.626%	8.153	69.403%	1.22691	0.653
SIM-01675__rep95	46	0.672	51.187	111.276%	7.865	74.317%	1.18932	0.565
SIM-01675__rep96	46	0.695	53.499	116.302%	8.78	72.171%	1.24593	0.629
SIM-01675__rep97	46	0.53	60.85	132.283%	9.424	86.029%	1.43267	0.37
SIM-01675__rep98	46	0.584	57.431	124.85%	9.247	81.733%	1.26699	0.46
SIM-01675__rep99	46	0.504	62.695	136.293%	9.516	87.602%	1.4723	0.321
SIM-01743__rep0	87	0.546	100.274	115.257%	14.083	84.313%	1.04739	0.221
SIM-01743__rep1	87	0.615	99.432	114.29%	13.703	79.246%	1.01071	0.406
SIM-01743__rep2	87	0.658	88.872	102.152%	12.273	75.968%	0.93743	0.451
SIM-01743__rep3	87	0.709	85.583	98.371%	11.78	70.779%	0.9242	0.557
SIM-01743__rep4	87	0.704	84.279	96.872%	12.755	71.414%	0.81024	0.585
SIM-01743__rep5	87	0.648	84.545	97.178%	13.335	76.608%	0.87929	0.475
SIM-01743__rep6	87	0.626	90.893	104.475%	13.033	79.17%	0.96586	0.411
SIM-01743__rep7	87	0.639	90.661	104.208%	13.159	77.139%	0.93928	0.441
SIM-01743__rep8	87	0.63	99.303	114.141%	14.028	78.054%	1.07462	0.457
SIM-01743__rep9	87	0.734	82.567	94.905%	12.217	67.977%	0.82806	0.624
SIM-01743__rep10	87	0.751	81.22	93.356%	10.616	66.221%	0.7875	0.61
SIM-01743__rep11	87	0.579	95.602	109.887%	14.7	84.449%	1.17301	0.383
SIM-01743__rep12	87	0.784	80.914	93.005%	10.659	62.484%	0.72851	0.692
SIM-01743__rep13	87	0.642	94.227	108.307%	12.695	76.834%	0.94936	0.423
SIM-01743__rep14	87	0.723	82.169	94.447%	12.279	69.184%	0.97942	0.604
SIM-01743__rep15	87	0.582	98.577	113.307%	13.489	81.639%	1.074	0.291
SIM-01743__rep16	87	0.644	91.838	105.561%	13.364	76.522%	0.90278	0.46
SIM-01743__rep17	87	0.565	104.671	120.311%	14.741	82.534%	1.09902	0.312
SIM-01743__rep18	87	0.713	86.419	99.332%	12.171	70.152%	0.89843	0.579
SIM-01743__rep19	87	0.643	91.56	105.241%	12.736	76.801%	0.93311	0.431
SIM-01743__rep20	87	0.634	89.502	102.876%	12.824	77.614%	0.88018	0.408
SIM-01743__rep21	87	0.773	80.487	92.514%	10.769	63.567%	0.78864	0.669
SIM-01743__rep22	87	0.651	92.113	105.877%	12.55	75.956%	0.91313	0.436
SIM-01743__rep23	87	0.645	95.848	110.17%	13.217	76.436%	0.95144	0.457
SIM-01743__rep24	87	0.624	95.091	109.3%	12.763	78.402%	0.92474	0.374
SIM-01743__rep25	87	0.696	82.646	94.995%	12.139	71.905%	0.8542	0.536
SIM-01743__rep26	87	0.692	89.359	102.711%	12.365	72.237%	0.85159	0.535
SIM-01743__rep27	87	0.612	97.149	111.666%	14.04	79.106%	0.95825	0.407
SIM-01743__rep28	87	0.604	89.193	102.521%	13.503	80.84%	1.13202	0.376
SIM-01743__rep29	87	0.689	90.595	104.132%	12.947	72.718%	1.02172	0.551
SIM-01743__rep30	87	0.655	91.923	105.659%	12.919	75.733%	0.96529	0.47
SIM-01743__rep31	87	0.713	88.358	101.561%	12.802	70.58%	0.9017	0.599
SIM-01743__rep32	87	0.601	95.693	109.992%	13.686	81.069%	1.03649	0.379
SIM-01743__rep33	87	0.755	77.317	88.87%	10.307	65.849%	0.79155	0.609
SIM-01743__rep34	87	0.675	90.583	104.118%	13.275	73.864%	0.86225	0.531
SIM-01743__rep35	87	0.648	97.601	112.185%	14.678	76.411%	1.13082	0.515
SIM-01743__rep36	87	0.666	88.893	102.176%	12.091	74.556%	0.86858	0.454
SIM-01743__rep37	87	0.782	83.004	95.407%	11.144	62.394%	0.87572	0.696
SIM-01743__rep38	87	0.742	90.583	104.118%	12.987	67.065%	0.93846	0.657
SIM-01743__rep39	87	0.704	86.045	98.902%	12.056	71.92%	1.01187	0.559
SIM-01743__rep40	87	0.737	89.69	103.092%	11.915	67.782%	0.97169	0.624
SIM-01743__rep41	87	0.767	80.098	92.067%	10.644	64.186%	0.81318	0.651
SIM-01743__rep42	87	0.541	101.92	117.149%	14.518	84.527%	1.12331	0.237
SIM-01743__rep43	87	0.691	90.061	103.518%	12.309	73.169%	0.98396	0.539
SIM-01743__rep44	87	0.65	93.895	107.925%	13.183	75.986%	0.95891	0.467
SIM-01743__rep45	87	0.691	83.387	95.847%	11.01	72.756%	0.84312	0.467
SIM-01743__rep46	87	0.691	86.046	98.903%	11.954	72.885%	0.89435	0.52
SIM-01743__rep47	87	0.71	86.338	99.239%	11.293	70.444%	0.81287	0.533
SIM-01743__rep48	87	0.676	86.243	99.13%	12.619	73.721%	0.84985	0.507
SIM-01743__rep49	87	0.638	89.645	103.04%	13.583	77.022%	0.95213	0.453
SIM-01743__rep50	87	0.682	87.84	100.966%	12.398	73.183%	0.90134	0.515
SIM-01743__rep51	87	0.682	86.632	99.577%	13.078	73.686%	1.0222	0.543
SIM-01743__rep52	87	0.674	88.972	102.267%	12.214	74.748%	0.96964	0.493
SIM-01743__rep53	87	0.673	91.259	104.895%	13.021	74.074%	0.92443	0.517
SIM-01743__rep54	87	0.711	89.121	102.438%	12.218	70.423%	0.86293	0.577
SIM-01743__rep55	87	0.682	85.911	98.748%	12.004	73.463%	0.88323	0.497
SIM-01743__rep56	87	0.681	93.336	107.283%	13.368	73.256%	0.93706	0.545
SIM-01743__rep57	87	0.641	94.677	108.824%	13.926	76.777%	0.92645	0.477
SIM-01743__rep58	87	0.659	88.349	101.551%	12.692	75.181%	0.89539	0.468
SIM-01743__rep59	87	0.712	84.329	96.93%	11.473	70.478%	0.88731	0.551
SIM-01743__rep60	87	0.689	90.936	104.524%	12.928	72.611%	1.02472	0.549
SIM-01743__rep61	87	0.658	94.339	108.436%	13.069	75.328%	0.98549	0.481
SIM-01743__rep62	87	0.687	86.665	99.615%	11.955	72.891%	0.9019	0.507
SIM-01743__rep63	87	0.579	96.915	111.397%	14.253	81.612%	1.08489	0.327
SIM-01743__rep64	87	0.657	99.844	114.763%	14.17	75.419%	1.06047	0.518
SIM-01743__rep65	87	0.712	87.125	100.144%	12.875	71.861%	1.00921	0.601
SIM-01743__rep66	87	0.71	91.942	105.68%	12.326	70.578%	0.84962	0.578
SIM-01743__rep67	87	0.724	90.571	104.105%	13.441	69.225%	0.95281	0.633
SIM-01743__rep68	87	0.67	98.235	112.914%	13.655	74.605%	1.1549	0.534
SIM-01743__rep69	87	0.567	106.11	121.966%	14.433	83.749%	1.17929	0.331
SIM-01743__rep70	87	0.614	97.327	111.87%	13.134	78.915%	0.99858	0.362
SIM-01743__rep71	87	0.642	94.347	108.445%	12.713	77.802%	1.02704	0.434
SIM-01743__rep72	87	0.581	101.09	116.195%	14.627	81.387%	1.06567	0.353
SIM-01743__rep73	87	0.715	87.143	100.164%	12.633	70.075%	0.88929	0.597
SIM-01743__rep74	87	0.715	90.733	104.291%	11.677	70.16%	0.8501	0.573
SIM-01743__rep75	87	0.676	94.465	108.58%	13.231	73.848%	0.94387	0.535
SIM-01743__rep76	87	0.636	92.437	106.249%	13.522	77.174%	0.97773	0.447
SIM-01743__rep77	87	0.726	81.931	94.174%	10.986	68.797%	0.79285	0.562
SIM-01743__rep78	87	0.753	87.71	100.816%	12.083	65.82%	0.93683	0.659
SIM-01743__rep79	87	0.586	100.33	115.322%	15.217	81.455%	1.09232	0.401
SIM-01743__rep80	87	0.599	97.114	111.625%	13.379	80.098%	0.99439	0.328
SIM-01743__rep81	87	0.704	83.201	95.633%	11.788	71.084%	0.76186	0.542
SIM-01743__rep82	87	0.723	86.62	99.563%	11.981	69.521%	0.92626	0.596
SIM-01743__rep83	87	0.626	87.314	100.361%	12.913	78.441%	0.96115	0.393
SIM-01743__rep84	87	0.709	86.691	99.645%	11.839	70.626%	0.8142	0.556
SIM-01743__rep85	87	0.695	86.287	99.18%	11.744	71.872%	0.81872	0.517
SIM-01743__rep86	87	0.756	81.908	94.147%	11.804	65.477%	0.89009	0.66
SIM-01743__rep87	87	0.731	88.78	102.046%	12.097	68.376%	0.95764	0.615
SIM-01743__rep88	87	0.566	99.15	113.966%	14.148	82.937%	1.07184	0.294
SIM-01743__rep89	87	0.678	90.734	104.292%	12.88	73.51%	0.98472	0.524
SIM-01743__rep90	87	0.716	81.084	93.2%	11.617	69.8%	0.85096	0.566
SIM-01743__rep91	87	0.662	92.734	106.591%	12.718	75.072%	0.9307	0.48
SIM-01743__rep92	87	0.69	88.722	101.979%	13.206	72.368%	0.97507	0.561
SIM-01743__rep93	87	0.683	89.911	103.346%	12.361	73.479%	0.97928	0.519
SIM-01743__rep94	87	0.684	95.195	109.42%	13.36	72.993%	1.04231	0.551
SIM-01743__rep95	87	0.668	90.973	104.567%	12.574	75.01%	0.93432	0.491
SIM-01743__rep96	87	0.726	82.193	94.475%	11.125	68.862%	0.76398	0.569
SIM-01743__rep97	87	0.775	76.182	87.566%	10.118	63.361%	0.72572	0.651
SIM-01743__rep98	87	0.622	95.131	109.346%	12.892	78.604%	0.96913	0.378
SIM-01743__rep99	87	0.6	93.728	107.733%	13.597	79.982%	0.93192	0.347
SIM-01753__rep0	86	0.62	92.201	107.21%	14.039	79.227%	1.01128	0.444
SIM-01753__rep1	86	0.551	101.385	117.89%	14.526	83.588%	1.08946	0.268
SIM-01753__rep2	86	0.688	84.589	98.359%	12.391	73.27%	0.99948	0.539
SIM-01753__rep3	86	0.73	79.048	91.916%	10.605	68.455%	0.75751	0.561
SIM-01753__rep4	86	0.692	87.744	102.028%	12.955	72.195%	0.87548	0.562
SIM-01753__rep5	86	0.707	90.089	104.755%	11.364	70.749%	0.86196	0.535
SIM-01753__rep6	86	0.624	95.88	111.488%	14.358	78.563%	1.00574	0.463
SIM-01753__rep7	86	0.692	83.378	96.951%	12.734	72.324%	0.94657	0.557
SIM-01753__rep8	86	0.539	102.432	119.107%	14.516	86.75%	1.18479	0.281
SIM-01753__rep9	86	0.654	98.899	114.999%	13.989	75.644%	1.09168	0.512
SIM-01753__rep10	86	0.595	93.134	108.295%	15.394	81.588%	1.1288	0.439
SIM-01753__rep11	86	0.588	95.284	110.795%	14.334	83.883%	1.12735	0.396
SIM-01753__rep12	86	0.626	95.326	110.844%	12.995	79.085%	1.0273	0.415
SIM-01753__rep13	86	0.754	79.258	92.16%	11.341	66.368%	0.87515	0.648
SIM-01753__rep14	86	0.67	86.952	101.107%	11.789	74.56%	0.87328	0.463
SIM-01753__rep15	86	0.706	90.761	105.536%	13.266	70.91%	0.98898	0.598
SIM-01753__rep16	86	0.623	89.921	104.559%	13.212	78.957%	0.92727	0.414
SIM-01753__rep17	86	0.678	90.115	104.785%	12.611	74.311%	1.08592	0.525
SIM-01753__rep18	86	0.636	93.211	108.385%	13.383	78.051%	0.95047	0.458
SIM-01753__rep19	86	0.707	89.507	104.078%	13.948	80.799%	1.51019	0.617
SIM-01753__rep20	86	0.711	91.012	105.828%	13.064	71.059%	1.21157	0.606
SIM-01753__rep21	86	0.639	93.536	108.763%	12.083	77.672%	0.92954	0.393
SIM-01753__rep22	86	0.603	100.014	116.295%	14.773	79.883%	1.12384	0.426
SIM-01753__rep23	86	0.63	94.155	109.483%	13.402	78.162%	0.99635	0.439
SIM-01753__rep24	86	0.695	87.399	101.627%	12.734	73.52%	0.99655	0.568
SIM-01753__rep25	86	0.717	88.018	102.347%	13.658	70.436%	1.31359	0.629
SIM-01753__rep26	86	0.616	94.336	109.693%	15.452	78.853%	1.21539	0.475
SIM-01753__rep27	86	0.639	93.397	108.601%	12.941	77.337%	1.05813	0.439
SIM-01753__rep28	86	0.624	90.604	105.353%	14.654	78.78%	1.03465	0.472
SIM-01753__rep29	86	0.702	84.022	97.7%	11.765	71.336%	0.83077	0.542
SIM-01753__rep30	86	0.738	82.126	95.495%	11.868	68.981%	0.83852	0.632
SIM-01753__rep31	86	0.685	90.501	105.234%	12.627	73.146%	1.00706	0.538
SIM-01753__rep32	86	0.699	85.709	99.662%	13.467	71.779%	0.93577	0.59
SIM-01753__rep33	86	0.701	84.917	98.741%	12.087	73.02%	1.15082	0.56
SIM-01753__rep34	86	0.662	92.667	107.752%	12.978	75.18%	1.06228	0.497
SIM-01753__rep35	86	0.78	71.916	83.623%	9.906	62.651%	0.72213	0.658
SIM-01753__rep36	86	0.678	84.55	98.314%	12.361	76.66%	0.94854	0.52
SIM-01753__rep37	86	0.673	90.456	105.181%	11.976	74.272%	0.97289	0.479
SIM-01753__rep38	86	0.619	98.744	114.819%	15.181	81.379%	1.28532	0.485
SIM-01753__rep39	86	0.598	97.401	113.257%	13.374	81.392%	1.22044	0.363
SIM-01753__rep40	86	0.644	88.967	103.45%	13.031	77.054%	0.96181	0.46
SIM-01753__rep41	86	0.678	85.311	99.199%	13.387	74.603%	1.05573	0.549
SIM-01753__rep42	86	0.696	89.771	104.385%	12.859	71.884%	0.89945	0.569
SIM-01753__rep43	86	0.636	89.262	103.793%	12.148	77.453%	0.94611	0.378
SIM-01753__rep44	86	0.639	92.989	108.127%	13.159	77.272%	1.06389	0.451
SIM-01753__rep45	86	0.753	78.207	90.938%	10.319	65.792%	0.82888	0.608
SIM-01753__rep46	86	0.725	79.711	92.687%	11.146	69.125%	0.95982	0.574
SIM-01753__rep47	86	0.726	80.184	93.237%	11.695	70.652%	0.83753	0.601
SIM-01753__rep48	86	0.637	89.417	103.973%	12.827	78.945%	1.04999	0.441
SIM-01753__rep49	86	0.701	82.752	96.223%	11.417	71.637%	0.87899	0.526
SIM-01753__rep50	86	0.718	85.955	99.948%	11.854	69.609%	0.92386	0.585
SIM-01753__rep51	86	0.736	76.909	89.429%	11.409	68.182%	0.84578	0.611
SIM-01753__rep52	86	0.728	84.815	98.622%	11.839	68.581%	0.93378	0.605
SIM-01753__rep53	86	0.704	81.517	94.787%	11.537	71.549%	0.90515	0.542
SIM-01753__rep54	86	0.681	89.922	104.56%	13.821	73.458%	1.04191	0.564
SIM-01753__rep55	86	0.722	85.933	99.922%	11.979	69.863%	0.94909	0.6
SIM-01753__rep56	86	0.6	96.652	112.386%	12.663	80.088%	0.96564	0.281
SIM-01753__rep57	86	0.662	85.341	99.234%	12.685	76.914%	1.05257	0.495
SIM-01753__rep58	86	0.673	88.997	103.485%	12.87	78.324%	1.08735	0.529
SIM-01753__rep59	86	0.558	96.071	111.71%	13.914	84.366%	1.00006	0.285
SIM-01753__rep60	86	0.653	89.393	103.945%	13.515	77.26%	1.19402	0.503
SIM-01753__rep61	86	0.713	82.12	95.488%	11.285	70.808%	0.84922	0.555
SIM-01753__rep62	86	0.701	84.378	98.114%	11.643	74.233%	0.91372	0.544
SIM-01753__rep63	86	0.633	91.601	106.513%	13.173	77.894%	1.02314	0.435
SIM-01753__rep64	86	0.615	95.414	110.947%	13.833	80.952%	1.14245	0.433
SIM-01753__rep65	86	0.61	101.938	118.533%	15.012	80.014%	1.11216	0.455
SIM-01753__rep66	86	0.606	96.112	111.758%	13.865	82.274%	1.17674	0.417
SIM-01753__rep67	86	0.718	86.211	100.245%	12.837	70.032%	1.04124	0.613
SIM-01753__rep68	86	0.54	103.436	120.274%	14.944	84.876%	1.13553	0.283
SIM-01753__rep69	86	0.68	86.115	100.134%	12.189	73.907%	0.85643	0.51
SIM-01753__rep70	86	0.716	83.514	97.109%	12.282	70.442%	1.01732	0.595
SIM-01753__rep71	86	0.631	87.415	101.645%	13.696	77.788%	1.02421	0.453
SIM-01753__rep72	86	0.643	93.8	109.07%	13.903	77.002%	0.9864	0.489
SIM-01753__rep73	86	0.548	98.373	114.387%	14.655	84.611%	1.09279	0.295
SIM-01753__rep74	86	0.57	98.341	114.35%	16.327	82.464%	1.11779	0.408
SIM-01753__rep75	86	0.698	86.403	100.469%	12.193	71.848%	0.86788	0.55
SIM-01753__rep76	86	0.668	84.651	98.431%	11.872	76.633%	1.02552	0.474
SIM-01753__rep77	86	0.735	80.067	93.101%	11.822	68.028%	0.94781	0.621
SIM-01753__rep78	86	0.695	82.333	95.736%	12.043	73.291%	0.9228	0.544
SIM-01753__rep79	86	0.613	92.928	108.056%	14.708	79.071%	1.09092	0.447
SIM-01753__rep80	86	0.652	92.391	107.431%	13.867	76.802%	1.06766	0.511
SIM-01753__rep81	86	0.596	99.316	115.484%	14.258	81.242%	1.13145	0.4
SIM-01753__rep82	86	0.76	76.829	89.336%	11.134	66.068%	0.84439	0.656
SIM-01753__rep83	86	0.7	77.974	90.667%	11.98	71.851%	0.88855	0.55
SIM-01753__rep84	86	0.62	86.539	100.627%	13.961	78.786%	0.97374	0.438
SIM-01753__rep85	86	0.574	95.835	111.436%	15.16	82.217%	1.06236	0.374
SIM-01753__rep86	86	0.728	82.072	95.433%	11.394	68.834%	0.80872	0.592
SIM-01753__rep87	86	0.557	101.795	118.366%	14.218	85.582%	1.30083	0.311
SIM-01753__rep88	86	0.634	99.271	115.431%	14.253	79.677%	1.06365	0.488
SIM-01753__rep89	86	0.587	90.072	104.735%	13.996	83.642%	1.19159	0.378
SIM-01753__rep90	86	0.544	97.518	113.393%	14.796	85.141%	1.15196	0.297
SIM-01753__rep91	86	0.718	89.898	104.533%	12.528	71.618%	0.97551	0.608
SIM-01753__rep92	86	0.658	96.932	112.712%	14.643	78.27%	1.25789	0.544
SIM-01753__rep93	86	0.714	88.724	103.167%	12.914	70.662%	1.0324	0.608
SIM-01753__rep94	86	0.637	85.519	99.441%	12.397	77.18%	0.8992	0.397
SIM-01753__rep95	86	0.731	85.355	99.25%	11.75	68.295%	0.86181	0.608
SIM-01753__rep96	86	0.632	94.304	109.656%	12.931	78.406%	1.0014	0.425
SIM-01753__rep97	86	0.588	98.607	114.659%	15.055	80.936%	1.06406	0.398
SIM-01753__rep98	86	0.644	91.357	106.229%	14.678	76.934%	1.04767	0.513
SIM-01753__rep99	86	0.564	99.216	115.367%	14.774	82.589%	1.0755	0.319
SIM-01960__rep0	78	0.701	76.155	97.635%	10.584	71.357%	0.84859	0.534
SIM-01960__rep1	78	0.766	69.086	88.572%	10.239	65.819%	0.80015	0.672
SIM-01960__rep2	78	0.675	83.253	106.735%	12.633	74.963%	1.12631	0.557
SIM-01960__rep3	78	0.599	88.205	113.083%	13.913	83.746%	1.18452	0.452
SIM-01960__rep4	78	0.675	83.425	106.955%	13.338	73.872%	1.12743	0.569
SIM-01960__rep5	78	0.791	66.505	85.263%	12.067	63.776%	1.20284	0.744
SIM-01960__rep6	78	0.689	81.043	103.901%	11.86	72.718%	0.9657	0.561
SIM-01960__rep7	78	0.695	78.985	101.263%	11.123	72.1%	0.90788	0.545
SIM-01960__rep8	78	0.709	75.648	96.985%	11.409	70.485%	0.90478	0.587
SIM-01960__rep9	78	0.703	83.155	106.609%	12.041	72.217%	0.9946	0.596
SIM-01960__rep10	78	0.722	75.586	96.905%	11.558	69.571%	1.00875	0.619
SIM-01960__rep11	78	0.77	71.582	91.772%	10.973	63.779%	0.77994	0.695
SIM-01960__rep12	78	0.65	81.497	104.483%	11.456	76.888%	0.95363	0.459
SIM-01960__rep13	78	0.698	76.117	97.586%	10.696	71.787%	0.80176	0.534
SIM-01960__rep14	78	0.714	74.045	94.929%	10.933	69.991%	0.82385	0.582
SIM-01960__rep15	78	0.737	76.301	97.822%	10.611	67.93%	0.81115	0.626
SIM-01960__rep16	78	0.702	79.518	101.946%	11.703	72.86%	0.98496	0.586
SIM-01960__rep17	78	0.764	70.273	90.094%	10.583	64.889%	0.97993	0.677
SIM-01960__rep18	78	0.631	92.997	119.227%	14.225	78.306%	1.30472	0.513
SIM-01960__rep19	78	0.731	76.789	98.447%	10.343	68.2%	0.86151	0.598
SIM-01960__rep20	78	0.694	75.867	97.265%	11.201	72.003%	0.81205	0.546
SIM-01960__rep21	78	0.741	77.857	99.817%	11.372	67.48%	1.06744	0.65
SIM-01960__rep22	78	0.717	77.424	99.262%	10.653	70.244%	0.88676	0.58
SIM-01960__rep23	78	0.761	70.624	90.544%	11.212	68.234%	1.2825	0.686
SIM-01960__rep24	78	0.668	79.114	101.428%	13.973	77.389%	1.23834	0.575
SIM-01960__rep25	78	0.797	68.221	87.463%	9.654	60.338%	0.78141	0.718
SIM-01960__rep26	78	0.67	80.002	102.567%	11.756	75.57%	1.10453	0.521
SIM-01960__rep27	78	0.713	78.046	100.059%	10.939	70.319%	0.91663	0.58
SIM-01960__rep28	78	0.748	73.079	93.691%	10.329	66.673%	0.87539	0.636
SIM-01960__rep29	78	0.749	68.527	87.855%	10.373	67.238%	0.98056	0.641
SIM-01960__rep30	78	0.702	80.233	102.863%	11.621	71.522%	0.9028	0.58
SIM-01960__rep31	78	0.753	71.037	91.073%	10.104	65.771%	0.85001	0.64
SIM-01960__rep32	78	0.618	87.963	112.773%	12.643	78.712%	0.95065	0.431
SIM-01960__rep33	78	0.712	82.731	106.065%	11.562	70.364%	0.88466	0.598
SIM-01960__rep34	78	0.661	82.096	105.251%	13.067	75.192%	1.00069	0.538
SIM-01960__rep35	78	0.703	82.475	105.737%	12.055	72.301%	1.07818	0.596
SIM-01960__rep36	78	0.742	78.948	101.215%	12.902	67.074%	0.98237	0.677
SIM-01960__rep37	78	0.712	73.977	94.842%	10.908	71.005%	0.90819	0.579
SIM-01960__rep38	78	0.677	82.693	106.017%	12.114	74.557%	1.00007	0.546
SIM-01960__rep39	78	0.729	74.814	95.915%	11.209	68.47%	0.79538	0.622
SIM-01960__rep40	78	0.729	73.556	94.303%	10.33	68.412%	0.76026	0.593
SIM-01960__rep41	78	0.779	73.468	94.19%	11.262	62.761%	0.89505	0.715
SIM-01960__rep42	78	0.782	71.965	92.263%	11.201	63.011%	0.8599	0.719
SIM-01960__rep43	78	0.724	73.872	94.708%	10.956	69.016%	0.90963	0.603
SIM-01960__rep44	78	0.696	72.526	92.982%	11.363	71.866%	0.92574	0.557
SIM-01960__rep45	78	0.768	71.887	92.163%	10.691	64.12%	0.8464	0.685
SIM-01960__rep46	78	0.699	73.758	94.562%	11.808	71.597%	0.9214	0.578
SIM-01960__rep47	78	0.721	73.089	93.704%	11.134	70.138%	0.86911	0.606
SIM-01960__rep48	78	0.705	83.851	107.501%	13.061	74.181%	1.07571	0.622
SIM-01960__rep49	78	0.664	81.619	104.64%	12.633	75.497%	1.14717	0.534
SIM-01960__rep50	78	0.727	73.267	93.932%	10.977	71.153%	1.00075	0.617
SIM-01960__rep51	78	0.758	68.762	88.156%	10.457	65.356%	0.80855	0.659
SIM-01960__rep52	78	0.814	62.071	79.578%	8.69	58.063%	0.68284	0.728
SIM-01960__rep53	78	0.689	78.528	100.677%	12.712	77.942%	1.08118	0.588
SIM-01960__rep54	78	0.707	76.712	98.349%	11.365	71.31%	0.93254	0.583
SIM-01960__rep55	78	0.733	75.244	96.467%	10.232	68.062%	0.76329	0.597
SIM-01960__rep56	78	0.72	81.641	104.668%	11.578	69.44%	0.93311	0.613
SIM-01960__rep57	78	0.718	78.632	100.81%	10.802	69.727%	0.94043	0.586
SIM-01960__rep58	78	0.769	72.961	93.54%	11.564	66.765%	1.20538	0.704
SIM-01960__rep59	78	0.72	78.454	100.582%	11.454	69.707%	1.0833	0.612
SIM-01960__rep60	78	0.723	79.313	101.683%	11.45	69.942%	0.97812	0.619
SIM-01960__rep61	78	0.713	81.138	104.023%	10.918	70.184%	0.93075	0.578
SIM-01960__rep62	78	0.659	81.281	104.206%	13.068	82.321%	1.02304	0.544
SIM-01960__rep63	78	0.699	79.397	101.791%	10.97	72.022%	0.87726	0.551
